date,scheme_code,scheme_name,scheme_category,fund_house,nav
2018-12-20,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.06
2018-12-21,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.48
2018-12-22,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.48
2018-12-23,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.48
2018-12-24,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.99
2018-12-25,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.99
2018-12-26,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.22
2018-12-27,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.34
2018-12-28,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.73
2018-12-29,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.73
2018-12-30,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.73
2018-12-31,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.77
2019-01-01,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.92
2019-01-02,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.34
2019-01-03,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.86
2019-01-04,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.13
2019-01-05,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.13
2019-01-06,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.13
2019-01-07,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.3
2019-01-08,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.48
2019-01-09,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.7
2019-01-10,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.61
2019-01-11,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.61
2019-01-12,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.61
2019-01-13,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.61
2019-01-14,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.34
2019-01-15,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.76
2019-01-16,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.8
2019-01-17,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.77
2019-01-18,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.53
2019-01-19,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.53
2019-01-20,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.53
2019-01-21,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.57
2019-01-22,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.42
2019-01-23,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.1
2019-01-24,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.06
2019-01-25,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.75
2019-01-26,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.75
2019-01-27,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.75
2019-01-28,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.28
2019-01-29,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.25
2019-01-30,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.41
2019-01-31,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.97
2019-02-01,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.03
2019-02-02,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.03
2019-02-03,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.03
2019-02-04,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.92
2019-02-05,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.89
2019-02-06,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.4
2019-02-07,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.52
2019-02-08,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.96
2019-02-09,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.96
2019-02-10,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.96
2019-02-11,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.7
2019-02-12,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.5
2019-02-13,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.24
2019-02-14,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.03
2019-02-15,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,40.89
2019-02-16,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,40.89
2019-02-17,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,40.89
2019-02-18,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,40.7
2019-02-19,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,40.72
2019-02-20,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.27
2019-02-21,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.45
2019-02-22,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.68
2019-02-23,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.68
2019-02-24,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.68
2019-02-25,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.04
2019-02-26,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.86
2019-02-27,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.76
2019-02-28,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,41.97
2019-03-01,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.21
2019-03-02,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.21
2019-03-03,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.21
2019-03-04,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.21
2019-03-05,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.8
2019-03-06,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.06
2019-03-07,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.92
2019-03-08,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.86
2019-03-09,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.86
2019-03-10,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.86
2019-03-11,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.56
2019-03-12,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.93
2019-03-13,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.82
2019-03-14,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.86
2019-03-15,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.18
2019-03-16,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.18
2019-03-17,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.18
2019-03-18,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.21
2019-03-19,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.42
2019-03-20,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.25
2019-03-21,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.25
2019-03-22,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.1
2019-03-23,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.1
2019-03-24,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.1
2019-03-25,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.84
2019-03-26,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.23
2019-03-27,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.04
2019-03-28,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.41
2019-03-29,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.62
2019-03-30,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.62
2019-03-31,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.62
2019-04-01,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.84
2019-04-02,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.97
2019-04-03,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.63
2019-04-04,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.59
2019-04-05,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.84
2019-04-06,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.84
2019-04-07,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.84
2019-04-08,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.67
2019-04-09,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.89
2019-04-10,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.57
2019-04-11,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.58
2019-04-12,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.78
2019-04-13,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.78
2019-04-14,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.78
2019-04-15,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.93
2019-04-16,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.28
2019-04-17,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.28
2019-04-18,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.03
2019-04-19,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.03
2019-04-20,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.03
2019-04-21,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.03
2019-04-22,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.55
2019-04-23,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.43
2019-04-24,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.91
2019-04-25,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.67
2019-04-26,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.98
2019-04-27,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.98
2019-04-28,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.98
2019-04-29,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.98
2019-04-30,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.07
2019-05-01,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.07
2019-05-02,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.88
2019-05-03,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.98
2019-05-04,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.98
2019-05-05,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.98
2019-05-06,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.6
2019-05-07,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.29
2019-05-08,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.86
2019-05-09,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.61
2019-05-10,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.54
2019-05-11,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.54
2019-05-12,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.54
2019-05-13,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,42.97
2019-05-14,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.28
2019-05-15,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.08
2019-05-16,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.37
2019-05-17,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.75
2019-05-18,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.75
2019-05-19,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,43.75
2019-05-20,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,45.26
2019-05-21,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.77
2019-05-22,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.92
2019-05-23,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,Equity Scheme - Large Cap Fund,ICICI Prudential Mutual Fund,44.64
